9	1	0.546907306664142
10	1	-0.820802273759519
11	1	-1.70088543553403
17	1	-1.5944879182632
23	1	-4.53065999377806
24	1	-0.375242610916566
28	1	-0.268286751921292
29	1	-0.144933017399256
37	1	0.132598697209841
46	1	-1.53229110659665
48	1	0.343639527145446
59	1	0.0720339286656983
63	1	-0.525632456301704
65	1	-0.0779553460437018
71	1	-0.861031721382621
78	1	-0.57665334345401
80	1	-0.197833382786999
82	1	1.54129878586375
87	1	1.46045337400554
91	1	-0.806573305851929
95	1	-2.1796633150306
98	1	-0.164009925575142
99	1	-1.70312323260556
100	1	-0.35874931578798
102	1	-1.05619898822678
107	1	-0.50496619521594
108	1	0.864956298140756
121	1	0.648478640227482
122	1	0.777385500507756
124	1	1.19861810772184
127	1	-0.10955151004445
129	1	0.814172664028213
132	1	0.510026502507391
142	1	0.0625975131518795
143	1	-0.615644161080531
149	1	-0.0471206099896742
155	1	-0.0471206099896742
160	1	-0.538815588713568
173	1	-1.01582762362379
176	1	-0.491960756730298
182	1	0.358518527662548
186	1	-1.61161775409349
188	1	-0.484852131014775
195	1	-0.884262246744071
198	1	-0.007616119487959
199	1	-1.52172735866683
202	1	-0.00416140241958516
204	1	-1.61853441756551
214	1	-1.51676824198996
221	1	-0.664057739990935
224	1	-1.25532671984439
225	1	-0.0170114648973662
231	1	0.531230345925476
232	1	0.328585475548801
235	1	-0.472368239624388
236	1	0.705568142006286
237	1	-0.612495425494441
239	1	0.197369661199403
240	1	-0.393749250426789
244	1	-0.827364910912453
245	1	-0.105028270599453
251	1	-1.00719636238623
254	1	-1.12186225495057
256	1	-0.0884009520240325
258	1	-0.398494490807455
270	1	0.274568828001334
272	1	0.423412526893092
281	1	-0.766752904676839
287	1	-0.627677014018827
290	1	0.313352204843813
292	1	-0.164537333225286
294	1	0.569429589368571
295	1	-1.657259177311
306	1	0.677592881120718
309	1	-0.480510303347816
313	1	0.524751447898026
318	1	-1.1432088420218
324	1	-0.292660434131289
329	1	0.217038684297417
332	1	-0.0298650135118521
333	1	-0.832574367053943
336	1	-1.07339627732125
337	1	-0.39321982839939
338	1	0.665121529595329
342	1	-0.232575235240666
346	1	-1.12734670369543
358	1	0.313352204843813
360	1	0.394976253821909
363	1	-1.30895797617104
367	1	-0.317507421183636
369	1	0.423412526893092
375	1	-0.035159484114871
377	1	-2.61033093298424
390	1	-1.89866191107458
393	1	-0.138958602620714
395	1	1.08023638898816
396	1	-0.601470211056999
397	1	-1.78890317789548
398	1	-1.65013058156626
400	1	0.44433255079403
402	1	-0.8706599054606
404	1	0.0232660611236057
408	1	0.370049278199868
414	1	-0.309696495810855
421	1	0.633391777365057
429	1	-0.0884009520240325
430	1	-0.193944143142661
432	1	0.343639527145446
444	1	-0.131582675303523
448	1	1.65366328326528
454	1	0.279458579700961
455	1	-1.4114416226646
458	1	-0.144992835161577
460	1	0.458091604081131
465	1	-1.33092554792148
470	1	-1.69115843612949
473	1	-1.26612285918634
474	1	-2.02775634744132
477	1	-1.87492330965729
479	1	0.0488381347306225
491	1	-2.70387591835644
499	1	0.261855099511244
506	1	-0.38190239579648
508	1	-0.672307798400815
510	1	-0.861031721382621
522	1	-0.397864361323619
531	1	-0.520958841689049
533	1	-0.862951571145181
534	1	0.859967677293034
544	1	-0.94497415811453
547	1	-0.406018057080011
553	1	-0.749054425751278
555	1	-1.46205516530772
568	1	-0.633138669810984
575	1	0.44433255079403
577	1	-1.0847703933392
580	1	-0.0884009520240325
581	1	0.217935621295265
582	1	-0.256271831469592
585	1	-1.32055786439506
586	1	-0.601470211056999
590	1	0.451013098087418
593	1	-0.709253608729649
598	1	-0.561383715632496
599	1	-1.02442933130477
601	1	-2.48029074896558
602	1	-0.659133117003931
611	1	-0.634790348114626
612	1	-0.574580922784887
613	1	0.217935621295265
617	1	-0.295095608796718
620	1	-0.417806299258233
621	1	0.131800935213939
630	1	-1.99942501385653
633	1	-1.03766398335333
634	1	1.29796050699723
635	1	0.320991508887767
638	1	0.150127459359941
647	1	0.402144785885579
650	1	-0.24436867933929
655	1	-0.624256147364763
666	1	-0.229797238934489
