"leaf_length","seed_width","seed_length","plant_height","leaf_width","seed_height","leaf_area","wood_density","leaf_thickness"
-1.30836855577282,0.200380715801975,NA,-0.603494007445977,NA,NA,NA,NA,NA
-1.40561117307015,NA,0.0977253062079939,-0.961893602700706,NA,NA,NA,NA,NA
NA,NA,0.0318918094073789,-0.873103421307369,NA,NA,NA,NA,NA
-0.0768463461961705,0.592634353203206,0.217871677156324,-0.500993265450009,-1.30760570639595,NA,0.0968153612177786,NA,NA
-0.649114208323245,NA,0.217871677156324,-0.500993265450009,NA,NA,NA,NA,NA
-0.833343310943078,0.0239998327149749,NA,-0.724726653803309,NA,NA,NA,NA,NA
NA,NA,0.0977253062079939,-0.603494007445977,NA,NA,NA,NA,NA
0.850563174305316,NA,NA,1.99776121381563,2.19782100558431,NA,NA,NA,NA
0.658748033565527,NA,NA,0.466683434559476,-1.47099259193205,NA,-0.622205884456797,NA,1.78224999220065
NA,NA,NA,0.466683434559476,NA,NA,NA,NA,NA
NA,NA,NA,0.806351125452841,NA,NA,NA,NA,NA
NA,NA,NA,1.11887469519948,NA,NA,NA,NA,NA
-0.589405691069587,NA,0.804780594885558,1.49098485105684,0.177415140404077,NA,NA,NA,NA
-0.328235060063455,1.26319637541429,0.896190835752687,1.99776121381563,0.58606688349802,1.58728554384969,0.384103989345537,0.361198332973434,NA
NA,NA,NA,0.806351125452841,NA,NA,NA,NA,NA
-1.03715296783049,NA,NA,-0.724726653803309,NA,NA,NA,NA,NA
NA,NA,NA,-0.14259367019528,NA,NA,NA,NA,NA
0.0650346018846721,NA,NA,-0.263826316552613,0.0515854756324112,NA,NA,NA,0.620889354297703
-1.03715296783049,NA,NA,-0.263826316552613,NA,NA,NA,NA,NA
-0.759358795226644,NA,NA,0.466683434559476,0.378359246704617,NA,NA,NA,NA
-0.386196258132098,NA,NA,0.197074020698084,NA,NA,NA,NA,NA
NA,NA,NA,0.657974357948781,NA,NA,NA,NA,NA
-0.574186679361225,NA,NA,0.657974357948781,0.805478244972836,NA,-0.792295578599781,NA,1.59274327319953
0.186071603994978,NA,NA,0.657974357948781,-0.553712937055521,NA,NA,NA,NA
-0.943587897846477,NA,NA,0.00578309730877931,NA,NA,NA,NA,NA
-1.03715296783049,NA,NA,-0.263826316552613,-0.0461869145340347,NA,NA,NA,NA
-1.45889469286519,NA,NA,-0.263826316552613,NA,NA,NA,NA,NA
NA,NA,NA,0.466683434559476,NA,NA,NA,NA,NA
NA,NA,NA,-0.263826316552613,NA,NA,NA,NA,NA
-0.886626830738117,NA,NA,0.197074020698084,NA,NA,NA,NA,NA
NA,NA,NA,0.00578309730877931,NA,NA,NA,NA,NA
NA,NA,NA,-0.263826316552613,NA,NA,NA,NA,NA
-1.22138207045032,NA,NA,NA,-0.455940546889075,NA,NA,NA,NA
-0.783291137765187,NA,NA,NA,-0.800079683874459,NA,NA,NA,NA
NA,NA,NA,0.00578309730877931,NA,NA,NA,NA,NA
NA,NA,NA,0.00578309730877931,NA,NA,NA,NA,NA
NA,NA,NA,0.197074020698084,NA,NA,NA,NA,NA
NA,NA,NA,-0.603494007445977,NA,NA,NA,NA,NA
NA,NA,NA,0.466683434559476,NA,NA,NA,NA,NA
-1.18110052026135,NA,NA,0.00578309730877931,-0.666582878095331,NA,NA,NA,NA
-0.833343310943078,NA,NA,0.197074020698084,0.378359246704617,NA,NA,NA,NA
-0.386196258132098,NA,NA,0.00578309730877931,0.0515854756324112,NA,NA,NA,NA
NA,NA,NA,-0.724726653803309,NA,NA,NA,NA,NA
NA,NA,NA,0.466683434559476,NA,NA,NA,NA,NA
NA,NA,NA,0.466683434559476,-1.17410890061682,NA,NA,NA,NA
-0.130129865991209,NA,NA,NA,NA,NA,NA,NA,NA
-0.386196258132098,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.806351125452841,NA,NA,-0.177366467110286,NA,0.814874352451711
NA,NA,NA,0.806351125452841,NA,NA,NA,NA,NA
-1.08473202481036,NA,NA,0.197074020698084,-1.47099259193205,NA,NA,NA,NA
NA,NA,NA,0.466683434559476,NA,NA,NA,NA,NA
NA,NA,NA,0.197074020698084,NA,NA,NA,NA,NA
NA,NA,NA,-0.724726653803309,NA,NA,NA,NA,NA
-0.314358968611042,1.72458059393434,1.57367694803194,1.99776121381563,-0.369699186780101,NA,NA,NA,NA
2.15894158251709,NA,0.738947098084943,-0.263826316552613,1.23002440621149,NA,NA,NA,NA
0.302112579379396,0.200380715801975,0.0977253062079939,1.19719318567156,0.849867912911049,0.303982317814401,0.134037333707291,NA,1.31907249214184
0.107382756423663,0.349508627577763,0.63147250696927,2.33742890470899,0.378359246704617,NA,0.451380976518121,-1.43787085452753,0.300425839851577
0.186071603994978,0.694561854926059,1.67633990211941,2.33742890470899,0.511856052483745,NA,NA,-1.3385150838548,NA
0.592664133228237,0.786766495872966,1.67633990211941,2.33742890470899,0.885885269226104,NA,0.786091061767755,-1.53156141338982,0.381571340152187
1.18755280782178,NA,-0.381709020405568,-0.263826316552613,-0.12916677581687,NA,NA,NA,NA
1.20521354554428,1.14925112282291,1.41142059507535,2.45866155106632,1.67848496451814,0.303982317814401,1.5192089314283,-1.27385014009309,NA
0.46920953639847,0.694561854926059,0.325346268271996,2.26737062767702,0.511856052483745,0.303982317814401,NA,-1.72703525656255,NA
1.71394175590149,1.14925112282291,1.12962415062875,1.87652856745829,1.07798976785422,NA,NA,-0.268637423420742,NA
0.727757895642523,0.870942738013059,1.33852779564683,1.90260793476519,1.07798976785422,NA,0.991728356048361,-0.509512082626154,-1.23393302156669
0.802187363138388,NA,NA,1.72815179995423,1.39341129174759,NA,0.823942414820147,-0.256731744231761,-0.481262032847617
0.385176929027506,NA,-1.31638527114713,-1.06439434469667,-2.27175040156104,NA,NA,NA,NA
-0.152444954326521,1.22705777098999,0.980079054474522,1.26725146270354,0.840579772180608,1.52051806124234,NA,NA,NA
-0.268852033847622,1.14925112282291,0.924926965833887,1.99776121381563,0.581642668975238,0.777611355689788,2.07053319286295,NA,NA
-0.130129865991209,0.741762264978994,0.738947098084943,1.72815179995423,0.792285000181494,0.303982317814401,NA,-0.128440691727436,NA
-0.416777828611628,NA,NA,2.18905213720493,0.722498383690001,NA,NA,NA,NA
1.82418634280489,NA,NA,0.00578309730877931,NA,NA,NA,NA,NA
0.615284945694705,0.592634353203206,0.217871677156324,1.72815179995423,1.18276896054133,NA,NA,NA,NA
0.622394638773855,0.478689100611828,0.325346268271996,1.38848410906087,1.36808325338925,NA,0.898273242174324,0.0390712134506203,NA
0.234178881086762,0.592634353203206,0.422568861951189,1.11887469519948,1.03865174700043,NA,NA,NA,NA
-0.0872314895013295,0.786766495872966,0.422568861951189,1.03008451380614,0.849867912911049,NA,NA,NA,NA
0.704054602351322,0.592634353203206,0.422568861951189,1.26725146270354,1.58551579037571,NA,NA,NA,NA
0.765811082787075,0.592634353203206,0.422568861951189,1.99776121381563,1.26922723822731,NA,1.19221589274865,0.071608569468269,NA
0.112321602697603,0.592634353203206,0.422568861951189,1.38848410906087,0.808739743798976,NA,NA,NA,NA
0.553207778517009,0.786766495872966,0.592974913319475,1.72815179995423,1.10670738094623,NA,1.43563935383269,0.63269607632134,NA
0.545473689108796,0.694561854926059,0.325346268271996,1.26725146270354,1.2744140741497,NA,NA,NA,NA
1.77090282300985,NA,NA,0.197074020698084,0.782231680566678,NA,NA,NA,NA
1.31162699793147,NA,NA,-0.603494007445977,0.624725993523555,NA,NA,NA,NA
1.58667372039002,NA,NA,-0.724726653803309,-0.637865265003317,NA,NA,NA,NA
1.46852851810747,NA,NA,-0.412203084056672,0.0283389112262533,NA,NA,NA,NA
NA,NA,NA,-0.412203084056672,0.33616290624516,NA,NA,NA,NA
1.60032044442694,NA,NA,-0.873103421307369,1.21709736948554,NA,NA,NA,NA
1.77090282300985,NA,NA,-0.412203084056672,-0.579257572154328,NA,NA,NA,NA
-0.551871591025913,NA,NA,0.466683434559476,-1.6816349231383,NA,NA,NA,NA
-0.759358795226644,NA,NA,NA,NA,NA,NA,NA,NA
-0.833343310943078,NA,NA,NA,NA,NA,NA,NA,NA
-0.759358795226644,0.283750441426784,1.03240155694956,1.11887469519948,-1.50854981269649,NA,-0.423579934737027,0.918024119922217,NA
-2.08812362210063,NA,NA,0.466683434559476,-1.90873199796204,NA,NA,NA,NA
-1.26373022498931,0.0239998327149749,0.583515199541162,0.466683434559476,-1.54813811735918,NA,NA,NA,NA
-1.35555899989226,NA,NA,0.806351125452841,-1.36865816036697,NA,NA,1.02170911285472,NA
-1.1655225485444,NA,NA,0.806351125452841,-1.19893179561203,NA,NA,NA,NA
-0.0768463461961705,NA,NA,1.57977503245017,-1.40120597544056,NA,-2.57470023859896,1.77056881801067,NA
-2.24338105011682,NA,NA,1.53686087656493,-1.7321518676346,NA,NA,NA,NA
-1.51585575997355,NA,NA,0.197074020698084,-1.90873199796204,NA,NA,NA,NA
-1.40561117307015,NA,NA,1.19719318567156,-1.54813811735918,NA,NA,1.27740605991308,NA
NA,NA,NA,0.345450788202144,NA,NA,NA,NA,NA
NA,NA,NA,0.806351125452841,NA,NA,NA,NA,NA
NA,NA,NA,0.345450788202144,NA,NA,NA,NA,NA
-1.35555899989226,NA,NA,0.806351125452841,-1.58998980952994,NA,NA,NA,NA
-1.40561117307015,-0.0952808966969124,0.363390398852039,0.466683434559476,-1.12685345494666,NA,-0.281827839252345,NA,2.49870782427285
-2.5501468973243,NA,NA,0.466683434559476,-1.43526817631937,NA,NA,NA,NA
-1.64312379548502,NA,NA,0.00578309730877931,-1.7321518676346,NA,NA,NA,NA
-1.26373022498931,NA,NA,NA,-1.7321518676346,NA,NA,NA,NA
-0.973613316060618,NA,NA,NA,-1.50854981269649,NA,NA,NA,NA
-1.10599349178634,NA,NA,0.466683434559476,-1.63437947746815,NA,NA,NA,NA
-1.03715296783049,NA,NA,0.00578309730877931,NA,NA,NA,NA,NA
-0.973613316060618,NA,NA,0.466683434559476,-1.78641411582542,NA,NA,NA,NA
-1.64588041910358,NA,NA,1.53686087656493,-1.43526817631937,NA,-0.301700544933919,0.0281560885374185,NA
-1.40561117307015,NA,NA,0.197074020698084,-1.84502180867441,NA,NA,NA,NA
-0.551871591025913,NA,NA,0.00578309730877931,-1.43526817631937,NA,NA,NA,NA
-1.8806364178999,NA,NA,0.657974357948781,-1.75878044856543,NA,NA,NA,NA
-0.783291137765187,NA,NA,-0.873103421307369,-1.78641411582542,NA,NA,NA,NA
-1.35555899989226,-0.47018130640911,0.140182126403075,0.806351125452841,-1.6816349231383,NA,NA,NA,NA
-1.7936499325774,0.20360007485965,0.347544407837683,0.806351125452841,-1.63437947746815,NA,NA,NA,NA
-1.18110052026135,NA,NA,1.26725146270354,-1.58998980952994,NA,-0.393130704912142,0.709655613786802,NA
-2.37254921996933,0.436674629509223,0.313031448780436,0.197074020698084,-1.47099259193205,NA,NA,NA,NA
-1.71496108500608,0.0393559726633563,0.194947899887186,1.26725146270354,-1.90873199796204,NA,NA,0.922232601177464,NA
NA,NA,NA,-0.263826316552613,NA,NA,NA,NA,NA
NA,NA,NA,0.657974357948781,NA,NA,NA,NA,NA
-1.51585575997355,NA,NA,0.657974357948781,-1.50854981269649,NA,NA,NA,NA
-2.05121879648281,-0.616089859127222,0.0771172283638085,1.53686087656493,-1.77523519218291,-1.34055545368297,-0.718784830426073,0.0770014142669938,NA
-1.40561117307015,-0.256891775269427,-0.240918303274402,1.53686087656493,-1.30760570639595,NA,-0.341904574388603,1.51172811623699,NA
-1.00477203302066,NA,NA,NA,-1.36865816036697,NA,NA,NA,NA
-1.00477203302066,NA,NA,NA,-1.47099259193205,NA,NA,NA,NA
-1.22138207045032,NA,NA,NA,-1.40120597544056,NA,NA,NA,NA
-1.51585575997355,NA,NA,0.466683434559476,-0.420216131276394,NA,NA,NA,NA
-1.8806364178999,-0.191872921599257,0.159566370676812,0.466683434559476,-1.87618418288845,NA,NA,NA,NA
-1.97787903519723,NA,NA,-0.263826316552613,-1.7321518676346,NA,NA,NA,NA
-1.99878162018244,-0.0154920385122568,0.355498172568822,0.197074020698084,-1.75878044856543,NA,NA,NA,NA
-1.75336838238842,-0.502978227013149,-0.188951286134417,0.806351125452841,-1.52177108502045,-1.51348126492751,-0.634279337581551,-0.221262028170573,NA
-1.64312379548502,NA,NA,0.466683434559476,-1.58998980952994,NA,NA,NA,NA
-3.41688844897461,NA,NA,0.466683434559476,NA,NA,NA,NA,NA
-1.40561117307015,NA,NA,0.466683434559476,-1.47099259193205,NA,NA,NA,NA
-2.02022718973622,NA,NA,0.657974357948781,-1.75878044856543,NA,-0.793432351309527,0.567987318995107,NA
-2.20174493357518,-0.246600013269175,-0.310787906282424,0.197074020698084,-1.87618418288845,-1.49154422704838,NA,NA,NA
-1.18110052026135,NA,NA,0.466683434559476,-1.63437947746815,NA,NA,NA,NA
-1.46220374742223,-0.366320903935246,0.19957405366029,0.466683434559476,-1.65010653778151,NA,-0.727129758490216,0.331321000713082,NA
-1.64312379548502,0.091260493183022,0.15475473364861,0.197074020698084,-1.50854981269649,NA,NA,NA,NA
-0.187090933099569,NA,NA,0.466683434559476,-1.40120597544056,NA,NA,NA,NA
-0.807937983166802,NA,NA,0.806351125452841,-1.54813811735918,NA,NA,NA,NA
-2.14930775727481,0.190657855026028,0.266560818145771,0.197074020698084,-1.84502180867441,NA,NA,NA,1.18294172474492
-1.00477203302066,NA,NA,-0.14259367019528,-1.63437947746815,NA,NA,NA,NA
-1.07085593335795,NA,NA,NA,-1.63437947746815,NA,NA,NA,NA
-0.759358795226644,NA,NA,NA,-1.36865816036697,NA,NA,NA,NA
-0.759358795226644,NA,NA,0.657974357948781,-1.40120597544056,NA,-0.373860368901296,0.22979643414807,NA
-1.18110052026135,NA,NA,0.466683434559476,-1.54813811735918,NA,NA,NA,NA
-1.26373022498931,-0.315541034966582,-0.0125867419767804,0.466683434559476,-1.63437947746815,NA,NA,NA,NA
-0.163832831518671,NA,NA,0.466683434559476,-1.30760570639595,NA,NA,NA,NA
-0.759358795226644,NA,NA,0.466683434559476,-1.40120597544056,NA,NA,NA,NA
-1.18110052026135,NA,NA,0.657974357948781,-1.22462584511311,NA,NA,NA,NA
-0.943587897846477,NA,NA,0.657974357948781,-1.40120597544056,NA,NA,NA,NA
-1.18110052026135,NA,NA,0.806351125452841,-1.58998980952994,NA,NA,NA,NA
-1.26373022498931,NA,NA,-0.263826316552613,-1.6816349231383,NA,NA,NA,NA
-2.97188862235901,NA,NA,0.197074020698084,-1.97851861445354,NA,NA,NA,NA
-1.40561117307015,NA,NA,0.0890089062232102,-1.54813811735918,NA,NA,NA,NA
-2.46027582905879,-0.0235876213535457,0.528187101037505,1.99776121381563,-1.84502180867441,NA,-0.83502945974855,0.511528535542196,NA
-1.07085593335795,NA,NA,0.466683434559476,-1.50854981269649,NA,NA,NA,NA
